reference,company_reference,date,internal_value,n_assets,web_group_checker_httptohttps__sev_total_cnt_INFO,web_group_checker_httptohttps__sev_total_cnt_LOW,web_group_checker_httptohttps__sev_total_cnt_MEDIUM,web_group_checker_httptohttps__sev_total_cnt_HIGH,web_group_checker_httptohttps__sev_total_cnt_CRITICAL,web_group_checker_hsts__sev_total_cnt_INFO,web_group_checker_hsts__sev_total_cnt_LOW,web_group_checker_hsts__sev_total_cnt_MEDIUM,web_group_checker_hsts__sev_total_cnt_HIGH,web_group_checker_hsts__sev_total_cnt_CRITICAL,web_group_checker_referrerpolicy__sev_total_cnt_INFO,web_group_checker_referrerpolicy__sev_total_cnt_LOW,web_group_checker_referrerpolicy__sev_total_cnt_MEDIUM,web_group_checker_referrerpolicy__sev_total_cnt_HIGH,web_group_checker_referrerpolicy__sev_total_cnt_CRITICAL,web_group_checker_cspbaseline__sev_total_cnt_INFO,web_group_checker_cspbaseline__sev_total_cnt_LOW,web_group_checker_cspbaseline__sev_total_cnt_MEDIUM,web_group_checker_cspbaseline__sev_total_cnt_HIGH,web_group_checker_cspbaseline__sev_total_cnt_CRITICAL,web_group_checker_xfoxcto__sev_total_cnt_INFO,web_group_checker_xfoxcto__sev_total_cnt_LOW,web_group_checker_xfoxcto__sev_total_cnt_MEDIUM,web_group_checker_xfoxcto__sev_total_cnt_HIGH,web_group_checker_xfoxcto__sev_total_cnt_CRITICAL,web_group_checker_certificaterotation__sev_total_cnt_INFO,web_group_checker_certificaterotation__sev_total_cnt_LOW,web_group_checker_certificaterotation__sev_total_cnt_MEDIUM,web_group_checker_certificaterotation__sev_total_cnt_HIGH,web_group_checker_certificaterotation__sev_total_cnt_CRITICAL,web_group_checker_tlslegacy__sev_total_cnt_INFO,web_group_checker_tlslegacy__sev_total_cnt_LOW,web_group_checker_tlslegacy__sev_total_cnt_MEDIUM,web_group_checker_tlslegacy__sev_total_cnt_HIGH,web_group_checker_tlslegacy__sev_total_cnt_CRITICAL,web_group_checker_weakciphers__sev_total_cnt_INFO,web_group_checker_weakciphers__sev_total_cnt_LOW,web_group_checker_weakciphers__sev_total_cnt_MEDIUM,web_group_checker_weakciphers__sev_total_cnt_HIGH,web_group_checker_weakciphers__sev_total_cnt_CRITICAL,web_group_checker_sslvulns__sev_total_cnt_INFO,web_group_checker_sslvulns__sev_total_cnt_LOW,web_group_checker_sslvulns__sev_total_cnt_MEDIUM,web_group_checker_sslvulns__sev_total_cnt_HIGH,web_group_checker_sslvulns__sev_total_cnt_CRITICAL,synth_feature_00,synth_feature_01,synth_feature_02,synth_feature_03,synth_feature_04,synth_feature_05,synth_feature_06,synth_feature_07,synth_feature_08,synth_feature_09,synth_feature_10,synth_feature_11,synth_feature_12,synth_feature_13,synth_feature_14,synth_feature_15,synth_feature_16,synth_feature_17,synth_feature_18,synth_feature_19,synth_feature_20,synth_feature_21,synth_feature_22,synth_feature_23,synth_feature_24,synth_feature_25,synth_feature_26,synth_feature_27,synth_feature_28,synth_feature_29,synth_feature_30,synth_feature_31,synth_feature_32,synth_feature_33,synth_feature_34,synth_feature_35,synth_feature_36,synth_feature_37,synth_feature_38,synth_feature_39
synth-org-0000-snap-010,synth-org-0000,2024-10-27,73.182,149.0,18.0,7.0,2.0,11.0,0.0,0.0,0.0,0.0,19.0,2.0,30.0,17.0,17.0,32.0,24.0,14.0,8.0,0.0,12.0,0.0,21.0,18.0,0.0,11.0,20.0,4.0,0.0,15.0,16.0,15.0,0.0,0.0,21.0,0.0,9.0,0.0,1.0,13.0,3.0,5.0,0.0,0.0,0.0,0.0,26.0,0.7278813520539401,1.6252370219797891,-2.6421037593912136,-3.3102794682188206,-4.974555457119435,1.5594883828024546,1.0279202790443314,10.443113073912055,7.216229680420396,0.5607023632006278,8.716434482755025,1.4448977893288213,19.377214176005793,-1.332967736195847,-18.196611422671232,-12.325045058711483,-10.798015482385347,-46.75459170496366,-13.123249448362616,9.065903951232388,5.7751777524796255,-15.478028163912604,40.74196256023188,2.5838117747958775,-25.52430699884357,-16.514801969085322,-0.4682302264902663,-26.636079218171474,-9.552956717877459,50.44398291202369,11.394171762437331,16.408989369836405,70.34774006488003,54.96484620449064,3.8913784210860216,4.5367807989883,-10.854672296684091,35.51324323306334,-5.407783891454505,-23.06641467718617
synth-org-0000-snap-011,synth-org-0000,2024-11-26,74.33,147.0,18.0,7.0,2.0,11.0,0.0,0.0,0.0,0.0,18.0,0.0,30.0,17.0,17.0,32.0,24.0,14.0,8.0,0.0,12.0,0.0,17.0,14.0,0.0,7.0,15.0,0.0,0.0,8.0,16.0,10.0,0.0,0.0,18.0,0.0,3.0,0.0,1.0,13.0,3.0,5.0,0.0,0.0,0.0,0.0,26.0,0.36889347262358474,-0.1986726040155039,2.966460838254238,2.276466907647472,-0.41604801545890696,-2.0064060507886174,6.766884579168305,6.515330908877861,-0.6366197637433986,13.361968844087569,-23.209934370436628,12.572077628833005,-8.036346572484625,18.065747174798013,9.27735347667021,29.13791661680821,-20.29909846695436,20.764614468198666,-5.537425400451037,30.48369355061435,-9.128820974321625,6.1543448169553665,-27.045834794029023,-34.783478577828205,-24.91296939738875,-20.388573039613092,15.274905617902053,26.694066164963196,4.682317025133954,33.67250354450457,8.714900217344127,-29.79684174449831,7.874938263523759,45.61956585115701,-22.964787402310453,38.78216280602446,45.10199819180257,-1.4661301030372762,62.16356416251646,-0.8275937989746798
synth-org-0001-snap-000,synth-org-0001,2024-01-01,86.644,145.0,11.0,5.0,23.0,2.0,5.0,2.0,8.0,34.0,26.0,25.0,39.0,19.0,1.0,6.0,10.0,22.0,8.0,12.0,1.0,24.0,0.0,18.0,29.0,20.0,27.0,31.0,8.0,3.0,2.0,23.0,10.0,7.0,29.0,32.0,38.0,19.0,20.0,39.0,20.0,7.0,10.0,38.0,1.0,32.0,25.0,-0.8614964297211002,1.9471729286709032,-0.6912390086778948,2.0018854793093275,1.5560983642919926,-10.86160778769423,4.0648524348618835,5.260035363586629,9.457527254708584,0.5468851915773111,-8.59886471442364,8.351753323610396,-14.04519599951826,-12.638248490558434,14.604340506248485,-40.63403265814994,1.8578999419369562,-12.781637403404298,-4.109254179020307,12.707784135258214,-9.38527395120699,-40.231660994028736,-20.84156205707088,-37.898717194826176,-25.704736161206267,-0.955591581622244,-18.012531505537808,-0.9019583098965945,-41.34327166778106,-17.228114160012822,25.41499044405066,-36.709347199235516,-16.339358741152118,25.541002833257608,-4.760828931474589,-21.003273288849158,1.6537298609498272,-35.31162139884846,32.80110443583196,30.8660808890846
synth-org-0001-snap-001,synth-org-0001,2024-01-31,84.819,143.0,11.0,5.0,23.0,2.0,5.0,2.0,8.0,34.0,26.0,25.0,39.0,19.0,1.0,6.0,10.0,22.0,8.0,12.0,1.0,24.0,0.0,18.0,29.0,20.0,27.0,28.0,6.0,0.0,0.0,20.0,6.0,0.0,26.0,31.0,38.0,19.0,20.0,39.0,20.0,7.0,10.0,38.0,1.0,32.0,25.0,-0.4940926779018793,-1.230011870507086,-1.3480161734311864,3.829425599649332,-2.2236271884998238,-4.9847608024981405,0.21624778158355343,0.5473523849736979,-1.8660314523012373,-19.60838163430551,-0.7897378606454101,-4.8372395409104945,12.01266001987759,0.5515361421043479,-1.8450607455267998,-22.99514808167149,-0.9207626766762761,-4.884863728622505,47.33970929164305,16.392919553534746,-2.320041581623855,11.38075633442336,13.470814759499252,21.575125740754423,7.782003137907788,-0.3987494818219935,-18.581665072672298,-36.38451840993854,28.72471613514798,63.8501197550293,-5.149212013311786,-4.04882011808252,-22.10185852590286,54.43080333199472,4.699890490662053,3.3864629599769915,33.715598253082874,6.81108109915526,-63.6502907228091,14.969272778059917
synth-org-0001-snap-002,synth-org-0001,2024-03-01,83.189,141.0,11.0,5.0,23.0,2.0,5.0,2.0,8.0,34.0,26.0,25.0,39.0,19.0,1.0,6.0,10.0,22.0,8.0,12.0,1.0,24.0,0.0,18.0,29.0,20.0,27.0,28.0,6.0,0.0,0.0,20.0,6.0,0.0,26.0,31.0,38.0,19.0,20.0,39.0,20.0,7.0,10.0,38.0,1.0,32.0,25.0,-1.5735524860528363,-1.2348861658988322,-3.0142884877432152,0.33547290270175045,5.249013846471104,2.2559731559447966,-3.6129993231916484,16.709114621841987,3.4190666859419725,-10.043184298600323,6.547668318115245,-14.9405144038641,23.459342850853414,9.821202270806792,4.70168071757341,33.87307832543207,13.289480128907716,0.9980018566984453,-29.262886224318162,-11.212765781443776,13.272835413232345,3.8159296093121826,10.974206506893292,8.411099467180053,-12.417458876459971,-28.484779979891975,-22.705445701686745,1.7099439855346952,13.659424219932838,-52.81707202014496,-55.43952432077131,-28.9574107980757,-21.76695895484792,61.40668517419546,-2.712916109043455,0.28407685368320357,-49.29471570667216,-47.82442654062625,16.14417841411156,36.80389461530502
synth-org-0001-snap-003,synth-org-0001,2024-03-31,81.338,142.0,11.0,5.0,23.0,2.0,5.0,2.0,8.0,34.0,26.0,25.0,39.0,19.0,1.0,6.0,10.0,22.0,8.0,12.0,1.0,24.0,0.0,18.0,29.0,20.0,27.0,26.0,3.0,0.0,0.0,17.0,6.0,0.0,26.0,31.0,38.0,19.0,20.0,39.0,20.0,7.0,10.0,38.0,1.0,32.0,25.0,-0.228001944298172,-0.7734149991347122,2.704750957872922,7.009647776982933,-1.0595047052925763,-1.5424318722663415,3.739377416879395,6.088483879927058,-0.3438684837904195,5.613447208358179,-4.236472253162428,11.470460987417773,17.62413103420869,-8.381154359142096,-4.755962479918655,14.93193398790241,-3.739597240551712,-0.9976070856072424,0.8043329512177957,-0.021492278667967275,-0.805393012840613,-12.055365131379343,-25.201377456226123,-24.70684076832471,27.014186929569856,12.419214352398047,4.1052631381635685,15.020352894058085,52.93165207969175,-4.015549148002618,-44.24909387864502,-14.166859591336472,24.390195346334494,4.29069222369734,-19.34672069489485,-1.2450843028587943,-43.9949845139409,-35.532236995568915,76.77271912682518,-13.014438752248704
synth-org-0001-snap-004,synth-org-0001,2024-04-30,78.607,146.0,11.0,5.0,23.0,2.0,5.0,2.0,8.0,34.0,26.0,25.0,39.0,19.0,1.0,6.0,10.0,22.0,8.0,12.0,1.0,24.0,0.0,18.0,29.0,20.0,27.0,26.0,0.0,0.0,0.0,17.0,6.0,0.0,26.0,31.0,38.0,19.0,20.0,39.0,20.0,7.0,10.0,38.0,1.0,32.0,25.0,-0.152763729252867,3.5734997726762607,-1.280257923269577,-5.972987863625522,-1.7713850270996845,1.5431551624051392,11.817095639616632,-9.915133603376582,2.8388548619882794,3.1943796448481034,-12.365847053081472,1.8704758051408643,1.4588984115808756,2.2979654873845328,-3.839771424903792,-7.3036253988831135,-13.9473256403058,-2.4431176943669732,-2.5097930489102103,-24.773505075018413,8.981754199210933,-3.355985642662788,15.614819600991666,18.460048030287325,-65.91123567219947,-2.7817347902290175,-22.959300161963316,-18.95130412334781,37.45577436221681,49.22607038598507,-6.863889600897701,-36.68900248830999,2.242076388058025,35.9600464979406,-23.95431384559699,37.631032915501876,11.450867857419219,-28.274370154499916,99.26543009793811,1.346212824393756
synth-org-0001-snap-005,synth-org-0001,2024-05-30,79.009,148.0,9.0,2.0,18.0,0.0,0.0,2.0,8.0,34.0,26.0,25.0,36.0,17.0,0.0,5.0,8.0,15.0,2.0,11.0,0.0,22.0,0.0,18.0,29.0,20.0,27.0,23.0,0.0,0.0,0.0,15.0,0.0,0.0,25.0,29.0,33.0,19.0,20.0,39.0,20.0,7.0,8.0,36.0,0.0,28.0,25.0,1.2981720331261037,-2.8125853152341524,1.181931682892417,-4.664044426142972,0.7315874914731437,-8.573988983833955,-3.0869059645561654,3.327051106468375,-7.326825815345375,2.774652028539551,10.318386584212668,6.167299591362587,14.455130006210547,3.5408045579679532,5.754980175154905,-0.889622509446197,-3.3207256721647327,23.623225416979025,19.969412774022494,1.7136597668605487,-20.24512099967883,24.35658589575024,-16.980023823131912,-12.08505074554103,-9.752165121853187,-3.0001253591738672,13.486077549445874,5.40540937437957,44.18242357481947,32.82563792378201,4.940869839973432,4.623335977536162,37.394177825837694,7.05423335950153,33.383658524252446,-21.627166571281847,14.020040026748864,-1.1668901473594695,-6.245464763684095,-21.964606253160692
synth-org-0001-snap-006,synth-org-0001,2024-06-29,79.726,148.0,9.0,2.0,18.0,0.0,0.0,2.0,8.0,34.0,26.0,25.0,35.0,11.0,0.0,2.0,8.0,15.0,2.0,11.0,0.0,22.0,0.0,18.0,29.0,20.0,27.0,23.0,0.0,0.0,0.0,15.0,0.0,0.0,25.0,29.0,33.0,15.0,19.0,39.0,16.0,3.0,8.0,36.0,0.0,28.0,25.0,-0.7137715765044882,4.328232858203797,1.6979045568860074,-4.444995199034098,-1.6745687832470209,-2.78924155330548,-12.191328583253428,-5.071979149692375,3.1810918599680607,28.282635683772014,-0.44789756962291266,-1.9460578368790107,-10.61539230604576,-0.9892880502478363,3.409380615514278,-34.621500913418615,1.7870952173925092,2.5126539488133477,-9.199428010172536,-5.778409697353951,-15.013566659066358,21.257075187167715,-38.33160805437342,12.225226639047223,29.97262537109443,-66.19155736257629,12.189065736673525,6.652173395534261,25.37483080398955,23.308941667435686,-2.2960708619694996,-24.40102344231533,-48.919407295662936,-28.558632170795562,52.552181996519764,33.19905189015231,-26.678903413547435,-17.291436549393566,-5.671257814962419,14.767236780031448
synth-org-0001-snap-007,synth-org-0001,2024-07-29,77.963,146.0,7.0,0.0,13.0,0.0,0.0,2.0,8.0,34.0,26.0,25.0,35.0,11.0,0.0,2.0,8.0,15.0,2.0,11.0,0.0,22.0,0.0,18.0,29.0,20.0,27.0,22.0,0.0,0.0,0.0,11.0,0.0,0.0,25.0,29.0,33.0,15.0,19.0,39.0,16.0,3.0,3.0,36.0,0.0,24.0,22.0,0.030815702841670744,1.0221568607646176,1.1477476630541348,3.010022252784446,2.7366591209110496,-7.184803483792466,5.126555857324981,-10.881725981885864,4.586778719718083,2.6862321483388603,2.702587770349878,-3.4137674696133518,2.17449209884998,0.2077410175540304,-12.330560543704536,-27.467302446166418,20.31905883777296,-21.433790066404185,-20.080316569098798,-12.405761768414791,11.225424147181672,0.11552345256865293,23.641433629069635,-8.025527698077425,-36.64764179875778,11.52925848742121,-19.367628957217395,-10.274624405866227,10.950865102554236,-4.7264016793651535,-5.062642040108285,-37.70995071587272,-6.492057622833035,-47.82294329165332,51.089535286770435,-2.668436227358983,28.51112336373067,17.456954200976845,16.0549184501466,-47.65901710410737
synth-org-0001-snap-008,synth-org-0001,2024-08-28,78.603,144.0,1.0,0.0,10.0,0.0,0.0,2.0,8.0,34.0,26.0,25.0,35.0,11.0,0.0,2.0,8.0,15.0,2.0,11.0,0.0,22.0,0.0,16.0,27.0,15.0,23.0,22.0,0.0,0.0,0.0,11.0,0.0,0.0,22.0,22.0,32.0,15.0,19.0,39.0,16.0,3.0,3.0,36.0,0.0,24.0,22.0,1.2434457102188592,7.160741317167956,-1.553578819894407,-2.9878127818437403,8.240585890913337,-2.225517524159214,3.9547133786939943,12.701975802864077,12.93967413987695,5.066369567796441,-5.5228525199538865,13.315826685591965,17.59796954456516,24.21952816054562,-18.10357423043566,-34.644124310920155,-24.126053642615616,-9.996784632402909,11.19598613771232,-4.267856351924869,-20.380308266506155,13.896121117141757,-21.392107559817106,-10.36256723198741,21.01404556952651,27.59525245660075,70.9066055489191,-25.823710544143463,-6.416625484005075,-20.575695631786044,43.54318003364917,22.581119068098264,-60.997050117206065,25.72097324121325,7.029685277113808,71.77861599457174,-12.024523917878444,-9.893850955065616,-38.135840766914995,166.47008743021414
synth-org-0001-snap-009,synth-org-0001,2024-09-27,78.182,144.0,1.0,0.0,10.0,0.0,0.0,2.0,8.0,34.0,26.0,25.0,35.0,11.0,0.0,2.0,8.0,15.0,2.0,11.0,0.0,22.0,0.0,16.0,27.0,15.0,23.0,22.0,0.0,0.0,0.0,11.0,0.0,0.0,22.0,22.0,32.0,15.0,19.0,39.0,16.0,3.0,0.0,31.0,0.0,24.0,16.0,-0.702486334761899,0.4896947873951297,-0.1906304697920562,-0.08599907818234614,6.790451959644459,-3.868394075300208,-0.3694797659306462,6.5532043948019,5.192130981116077,1.4552769880817933,17.06764624740502,-0.33589319464733003,-5.872622373971288,4.102474012460242,-10.135136183682373,-12.629654507373486,-13.973441422056284,4.3754611008448485,-5.317114321555101,22.27321503403588,-35.49322367644628,-25.612243806052852,-39.46552023950721,32.9103553494828,9.98022584292776,29.75006016279468,-24.28226096304557,16.622407111834914,-15.444910154088369,-80.41986455939089,-32.17273936256322,-33.136249381789845,40.21754515317038,5.183321752040992,38.46363663070555,-37.76108509974264,47.12661074998675,29.11395615147068,-6.2679780968414125,84.56112163869369
synth-org-0001-snap-010,synth-org-0001,2024-10-27,80.209,147.0,0.0,0.0,3.0,0.0,0.0,2.0,8.0,34.0,26.0,25.0,35.0,11.0,0.0,2.0,8.0,15.0,2.0,11.0,0.0,22.0,0.0,16.0,27.0,15.0,23.0,22.0,0.0,0.0,0.0,4.0,0.0,0.0,22.0,22.0,32.0,15.0,19.0,39.0,16.0,3.0,0.0,31.0,0.0,24.0,16.0,-1.5040520648486109,1.3290833192752833,-2.250204363800951,12.791496619690829,0.875257627771049,-2.6931080937031506,-15.075875372350165,-0.9998363028426414,-7.801385648894086,1.2762417455631836,0.6386521998086628,-26.099713536149423,15.957361375565803,-9.01264000387428,8.016916897356356,11.464376141446389,-14.937942335127909,15.275500925044135,4.3371447513634624,-15.544812398728878,8.530992310487042,-8.431920541909005,20.91282917918325,-8.589665196109518,-33.42757892008306,-28.606044133935175,11.502925400190668,-7.6703166979635276,-0.6098741843812644,-29.7016050105551,-31.197209952802826,22.434204795186808,39.331698376061304,12.982754550318791,14.438523925149864,27.96744382836589,0.9146217950988369,-46.16599741594883,-23.782967653031342,-3.4662621878863416
synth-org-0002-snap-000,synth-org-0002,2024-01-01,80.467,72.0,11.0,31.0,4.0,35.0,13.0,23.0,0.0,14.0,0.0,19.0,39.0,9.0,10.0,31.0,7.0,6.0,8.0,23.0,20.0,21.0,1.0,26.0,12.0,30.0,33.0,4.0,11.0,24.0,6.0,16.0,10.0,21.0,24.0,21.0,6.0,23.0,32.0,29.0,31.0,20.0,23.0,18.0,24.0,11.0,18.0,1.2866892438261952,1.6688578477504554,1.177623031357022,-2.7903591933834857,-7.409836944029734,7.645469134188445,-3.0490226781554286,5.164933897304518,-15.243249649198502,-7.36221250752086,4.673128442540472,-5.461725136987453,4.322406341216734,27.201108989865855,22.729833445626866,7.792847369136446,-11.772456357229416,13.206398228396408,-22.05486998901039,15.73588159080687,12.810241747215601,17.98216747037826,17.60544022313229,30.81052014491187,8.351178083164996,35.183133554332784,-9.385669426419112,9.441612217913349,-2.1298186541097848,12.805630421193703,51.3790018240087,8.751384422542971,-9.434285304882044,-16.91396744615143,-70.15092767201276,15.333783750678434,38.377283930552814,-42.584415781868934,-4.071342718854457,-53.93051716777883
synth-org-0002-snap-001,synth-org-0002,2024-01-31,80.32,76.0,11.0,31.0,4.0,35.0,13.0,23.0,0.0,14.0,0.0,19.0,35.0,4.0,3.0,24.0,0.0,1.0,7.0,22.0,15.0,21.0,1.0,26.0,12.0,30.0,33.0,0.0,8.0,24.0,0.0,12.0,10.0,21.0,24.0,21.0,6.0,21.0,32.0,25.0,27.0,20.0,22.0,13.0,18.0,6.0,12.0,0.27559974281573646,0.15226650890330873,0.24746525686885326,2.1264732397930564,5.01636736481461,-6.564756284463504,0.3858838908880931,-2.5957767125828854,4.012910790130795,7.99299703077105,14.149650556868469,-9.255160985158797,-0.9613046773676654,9.121816689980246,29.739179025699578,-19.614197063359583,-20.74106614237153,1.2514163063453507,-9.461337039148951,35.53600835969141,-34.091292164087925,35.29819510199142,32.92745049174533,1.1634515292531233,26.540261095024416,7.36410625131424,-27.073959164637664,34.502098122733486,-65.13571185745025,-29.930834203129074,-68.85990092271132,41.03673815134762,17.090545755141868,5.607886306322249,-58.39893487124132,44.31486055313235,-45.08982068094535,13.46169549721154,-45.982450283664804,69.57524958662184
synth-org-0002-snap-002,synth-org-0002,2024-03-01,74.771,76.0,11.0,31.0,4.0,35.0,13.0,23.0,0.0,14.0,0.0,19.0,35.0,4.0,3.0,24.0,0.0,1.0,7.0,22.0,15.0,21.0,1.0,26.0,12.0,30.0,33.0,0.0,8.0,24.0,0.0,12.0,10.0,21.0,24.0,21.0,6.0,21.0,32.0,25.0,27.0,20.0,22.0,13.0,18.0,6.0,12.0,-0.6728795603246973,3.895243990443729,-1.1942834322360991,13.075386094118732,-10.019631972993338,2.8901813049834155,-12.259773657901036,-1.2136723988576765,-3.906198421949779,2.7662578801416093,3.860366811020199,5.395188091521543,-2.557534008618892,21.407356430512603,-8.326516954278096,20.31330579531199,9.230267099039267,-34.29600913450644,12.29529302211671,16.210617881804605,-9.629313298027396,-14.266178467626307,-48.14491439905855,37.149568585785005,-17.101057585462417,52.67376234160233,-13.949202623459406,-3.036762478116361,-32.7779208257047,9.371125610909344,-3.827316838307101,73.4322823035692,21.912242561263913,-15.710371544525243,-64.09568120626287,-19.032767772572345,-57.918147383617814,52.33021206572673,87.84238066029657,20.630494049647773
synth-org-0002-snap-003,synth-org-0002,2024-03-31,75.074,77.0,11.0,31.0,4.0,35.0,13.0,23.0,0.0,14.0,0.0,19.0,35.0,4.0,3.0,24.0,0.0,1.0,7.0,22.0,15.0,21.0,1.0,26.0,12.0,30.0,33.0,0.0,8.0,24.0,0.0,12.0,10.0,21.0,24.0,21.0,6.0,21.0,32.0,25.0,27.0,20.0,22.0,13.0,18.0,6.0,12.0,0.24376916067409415,-2.350410918308002,-2.484870339503457,-2.660518863533007,8.686657610549188,-1.2475881063069825,2.96051494997198,-1.3976563259526453,-10.655795018281403,1.5807271370097533,-0.63939226327923,24.194179716782145,-9.47505607080213,-12.886648649277504,-14.684184815838428,9.815391791346043,-2.18527164700539,-29.619262691310965,20.202098378871135,15.152779150628206,-0.1594155583440971,23.054883336546226,9.124387492284384,21.439927690618934,-25.31733372972659,-21.750002415567476,-8.86056077157497,-16.10860167969894,38.858905367624594,-54.024927298810496,-24.313096887877666,12.469775156307872,-5.63254729159131,-38.98985481762629,36.75952326444864,30.433266300571013,33.46756293256655,3.8546113813397245,-32.417643482757505,20.572243793240126
synth-org-0002-snap-004,synth-org-0002,2024-04-30,72.839,75.0,11.0,31.0,4.0,35.0,13.0,23.0,0.0,14.0,0.0,19.0,35.0,1.0,0.0,23.0,0.0,1.0,7.0,22.0,15.0,21.0,1.0,26.0,12.0,30.0,33.0,0.0,8.0,24.0,0.0,12.0,10.0,21.0,24.0,21.0,6.0,21.0,32.0,25.0,27.0,20.0,22.0,13.0,18.0,6.0,12.0,-0.3349276294083492,-0.1445252887269084,1.151172575412111,-2.6631126341465574,-11.43910557214215,-7.269769396114289,-7.158584231678756,-4.803424076332337,2.392321217230408,-5.828688870099382,-21.793249000243765,-7.27082775476357,-7.223892116034593,-8.108777576151372,-10.870705289853362,-34.04975529922524,-8.420488456656111,-18.83687883472814,-9.360597317318366,18.579299353779504,-12.760782701681821,-11.348454715647932,-0.4148476364636319,4.223565524408272,35.44218867142376,13.004515369079217,71.08569854602405,21.987841146970766,24.23919062172421,-9.190139299414529,-93.1298340165593,26.421460954389993,61.59740459535937,55.374323112578296,35.937156123748,26.897998496985334,42.519267487058315,14.229627108214581,-83.31466780067038,-4.626374373245659
synth-org-0002-snap-005,synth-org-0002,2024-05-30,75.958,78.0,11.0,31.0,4.0,35.0,13.0,23.0,0.0,14.0,0.0,19.0,35.0,1.0,0.0,23.0,0.0,1.0,7.0,22.0,15.0,21.0,0.0,19.0,10.0,27.0,29.0,0.0,8.0,20.0,0.0,11.0,10.0,21.0,24.0,21.0,6.0,21.0,32.0,25.0,27.0,20.0,22.0,13.0,18.0,6.0,12.0,1.0221296869301932,1.3031276216798076,2.4517676438993457,-1.5527193804119632,-2.3567897608441384,-9.578265579558883,0.8000423258182563,-0.9041628966224847,-8.088834875071345,4.049856507840223,-9.128100578184672,-7.798850250132846,-1.4512319994010694,-19.311169099396963,6.98075125113123,6.387198670792645,-4.110390769214059,20.960812988296,17.473684652014,15.932990335428963,1.6516481930928526,28.063255594797692,20.37336856545721,-7.293102135928866,26.374275822390246,11.919397427945208,-38.53819169948816,-7.003338508330144,-15.5081255223923,-19.036146480402575,30.56831906447264,-12.462913323616922,2.1693730273772958,24.22791523728019,-25.732347403026736,17.9498267203941,35.05996573560142,19.37618285602638,-29.104579311864075,53.78079722214484
synth-org-0002-snap-006,synth-org-0002,2024-06-29,76.812,78.0,11.0,31.0,4.0,35.0,13.0,23.0,0.0,14.0,0.0,19.0,35.0,1.0,0.0,23.0,0.0,1.0,7.0,22.0,15.0,21.0,0.0,18.0,10.0,24.0,26.0,0.0,8.0,14.0,0.0,5.0,10.0,21.0,24.0,21.0,6.0,21.0,32.0,25.0,27.0,20.0,22.0,13.0,18.0,6.0,12.0,1.1452491626522163,2.2590833138308226,-2.632680513621229,2.2595371435443328,-9.332436931420157,-1.440543158026852,-2.4473662294861676,2.3778501401746035,-4.372891783271568,-5.368961128154243,-7.34956552220912,-12.71089307591232,-19.85635979653781,-7.718939774525336,-8.603835676828934,-30.526276987155548,-7.068498133208722,24.846252791771825,3.437892714647889,-13.121891492265929,-10.469227716207568,15.867196969140997,-0.04652742668596697,35.81287945717199,1.8878605146365035,43.85377098717996,-35.58865343967231,36.431432527202425,-24.894090700965744,-21.700280389855813,29.479963625788056,1.461841474663259,2.2831846169966328,34.605093941770946,-17.71165779416986,15.122870563475272,4.016663483135963,-3.7897669946481987,-4.810459172517878,19.225376868524194
synth-org-0002-snap-007,synth-org-0002,2024-07-29,78.321,75.0,11.0,31.0,4.0,35.0,13.0,23.0,0.0,14.0,0.0,19.0,35.0,1.0,0.0,23.0,0.0,1.0,7.0,22.0,15.0,21.0,0.0,18.0,10.0,24.0,26.0,0.0,8.0,14.0,0.0,5.0,10.0,21.0,24.0,21.0,6.0,16.0,31.0,20.0,23.0,18.0,22.0,13.0,18.0,6.0,12.0,-0.4932584731357414,-1.5653813445503169,2.0063746927911104,3.943388416267778,2.601897862667579,-7.0758075338514175,-0.5644227279843985,0.8156103895344082,3.5504375437690103,-15.103221482087958,-1.661737006565913,-1.5755971731738845,8.11520417744517,6.329765202323572,-4.371206858045528,-7.566582212715357,3.1741022691456786,-21.221319968418218,-1.0943405774293946,-0.21294385798898852,-39.674803303813974,20.506217575912736,8.964806413434133,-23.599954663784402,52.65206306676403,3.56296372373992,-7.609717082304848,23.63814620698632,10.558779968731905,3.7573725214301525,48.245970128776285,15.875113918145882,92.85670158522652,28.731174969176628,-28.898514693503543,-85.02428741831677,-40.57819327892546,17.006419783407804,-11.216475808214405,41.04388873265644
